targetID,row,col,reward,penalty
119,6,97,0.3464720175518719,0.3057846740474568
120,6,98,0.2822026235596978,-0.05688483443447173
121,7,1,0.2951030593717843,-0.2207142538127435
122,7,2,0.4180829719043053,0.35391633729691696
123,7,3,0.3779988943614438,-0.44745862054250446
124,7,4,0.4632726681486572,0.055723812967787834
125,7,5,-0.28988089692418356,-0.3493281494191065
126,7,9,-0.00247987926743376,-0.3975884652167428
127,7,10,0.389843107769976,-0.3703930907182801
128,7,11,0.490682946129355,-0.16305849193136862
129,7,12,0.48483876195815934,-0.0798077096549834
130,7,13,-0.2513757072254974,-0.4015550652144145
131,7,14,0.059847316883387486,-0.13072049355253917
132,7,36,0.43670748059428277,0.24004511987614063
133,7,37,0.366230412770895,-0.18508902813726008
134,7,38,0.11781161882501873,-0.1609315641773898
135,7,97,-0.3988001979689987,-0.44258508714905903
136,7,98,0.40116870083791284,0.004395917605100941
137,8,2,0.4325517090521486,0.3007068396056738
138,8,3,0.2808729351272601,-0.3060445504170425
139,8,4,0.18980269266205085,-0.13566654840067255
140,8,5,0.3958103839464475,0.32624201642990047
141,8,6,-0.26641668571940524,-0.45495986866404675
142,8,10,0.4030124778022408,0.3372968249651681
143,8,11,0.47796738320876175,0.4048795467574615
144,8,15,0.014714822714819886,-0.22003952293774348
145,8,16,0.4129708156430904,-0.26711697570195253
146,8,35,-0.18925189191022768,-0.3512095787758215
147,8,36,0.4446751347433344,-0.0967787715456424
148,8,38,0.46121345057528346,0.16464620737250402
149,8,39,0.48773697516072045,0.4310792163996934
150,8,41,0.039994954337525146,-0.31239880676044607
151,9,1,0.02200025485428636,-0.2949024005119847
152,9,2,0.023198034901358536,-0.06626005675174279
153,9,3,0.2831147020828743,0.28000474545281195
154,9,4,0.4173919595562861,0.3966861680550643
155,9,5,-0.2911341370078641,-0.4898195359276226
156,9,6,0.1276496359851343,-0.2089775773165215
157,9,7,0.14117653761983806,-0.44168922077283546
158,9,8,0.47614605199525717,0.4439527545962635
159,9,11,-0.058114235076099224,-0.2908186068109506
160,9,12,0.405934388278352,0.14154177313211624
161,9,13,0.3850636874436757,0.023786586122389375
162,9,15,-0.10974767792156152,-0.22836580069349532
163,9,16,0.3060061781835663,-0.01862069670508859
164,9,17,-0.15352621346645878,-0.48073111138525354
165,9,36,0.45223493010288646,-0.13879856449050615
166,9,37,-0.3251319774243146,-0.4683128445027981
167,9,39,0.15282340703294808,0.09940166234671388
168,9,41,0.23776752200007212,-0.021259367931294848
169,10,1,0.46356025071072005,0.37458477568767623
170,10,2,0.40123720962324866,0.13815178396553807
171,10,3,0.4924597260689668,0.004243024447178612
172,10,4,0.14955903812317262,-0.1256354706126676
173,10,5,0.2257876045013571,0.12345611067202855
174,10,6,-0.28488690941594297,-0.3296832193321436
175,10,7,0.30323881665334346,-0.44291676255715423
176,10,8,0.45090289186721705,0.41692120457766013
177,10,10,0.11302446318284637,-0.37602434735582196
178,10,11,0.42249190482084376,0.05279007912081746
179,10,12,0.2749838217736628,-0.3913379438556917
180,10,13,0.12044662472315319,-0.11271994009098607
181,10,14,0.4434259109393185,0.4226988315534189
182,10,15,0.44195670523579106,0.02791928307421465
183,10,16,0.10984248295742077,-0.36689558985643633
184,10,17,0.36288459616345425,0.35581027981172075
185,10,18,0.3591215453339066,-0.015358527482077056
186,10,19,0.40011430194367037,0.2228679770214439
187,11,1,0.379070431695422,0.1321867227592809
188,11,2,0.4940870153548938,0.4386700363182209
189,11,3,0.3039157179311404,0.2183690521481696
190,11,4,0.4210479599492699,0.37791572739729073
191,11,5,0.3308725148152902,0.20135127696551702
192,11,6,0.3294911742455413,0.08981683084353387
193,11,7,0.3539682646555753,0.24916868103270184
194,11,8,0.4614761106394969,0.442102311589471
195,11,9,0.49343953086364445,-0.35906121470331154
196,11,10,0.07043110435877631,-0.19410863439359344
197,11,11,0.08578089029632768,-0.13474673273864107
198,11,12,0.3309573425950395,-0.3741840016310969
199,11,13,0.3737040291927226,0.1236179551575205
200,11,14,0.3587013014093571,-0.33010674839027454
201,11,15,-0.31934693769629263,-0.3816475828396824
202,11,16,0.3447896205895409,0.07649982406169253
203,11,17,0.4528780114078879,-0.0008656138769059796
204,11,18,0.2936344939240171,-0.34874085064737204
205,11,19,0.4354867803035004,-0.014910627996633508
206,11,29,0.24085254488309354,-0.17850182913293988
207,11,30,0.30641980526266915,0.03248614173072273
208,11,31,0.4841536801053642,0.1238943353473283
209,12,1,-0.09598055759160873,-0.36552421185080186
210,12,2,0.3524692144763873,0.26264063270649907
211,12,3,0.05742129774053267,-0.499922099347435
212,12,4,-0.0034742202966830116,-0.19655176232917687
213,12,5,0.1948706328243806,0.17045874829566354
214,12,6,0.2482462518629745,-0.15244232580672235
215,12,7,0.4615856368459698,0.2492527348542426
216,12,8,0.30584460497341254,-0.09426451873691533
217,12,9,-0.06728017115845217,-0.26221338044725406
218,12,10,0.3938876134231424,0.19364934594366368
219,12,11,-0.3580780618821901,-0.3652817142072056
220,12,12,-0.0980313412701027,-0.12535068491754225
221,12,13,0.2160917006909852,-0.15047484577769077
222,12,14,0.2449048797596352,0.1920389433988865
223,12,15,-0.03741837674375287,-0.3966687589650898
224,12,16,0.45520114957396735,0.44658676813378895
225,12,17,0.321368399608285,0.29057113572086524
226,12,18,0.13928283372857192,-0.4824955314180834
227,12,19,0.06416886603937738,-0.4570985581575138
228,12,20,0.37852805655138155,-0.3748585626129982
229,12,29,-0.09005463277050421,-0.23216901575343923
230,12,30,0.23285030494064773,-0.3074397194334112
231,12,31,0.36387386322557363,0.2830063204198868
232,12,32,0.3848859834245767,0.1606788803527195
233,13,1,0.1782526740168478,0.12133077682783877
234,13,2,0.38357785677389183,0.2882471682670812
235,13,3,0.4579494900314469,0.4477363774199825
236,13,4,0.44552569000226194,0.22971042712384881
237,13,5,-0.19554031649168357,-0.2829755075271714
238,13,6,0.2657836691341593,-0.39301929930027113
239,13,7,0.404352278046637,0.3022597778601498
240,13,8,0.36741657384635645,0.2655965787767687
241,13,9,0.2715023367972825,0.037715637220367415
242,13,10,0.2954157084505603,0.14941579475983924
243,13,11,0.2556416702587648,-0.31337718545470544
244,13,12,0.11400575359959836,-0.2439440868206773
245,13,13,0.3253155949054104,-0.10542387609143078
246,13,14,0.3044659350115852,-0.4033683607395114
247,13,15,0.026593781021366836,-0.2725565488286108
248,13,16,0.1897878183405759,-0.23407011908098507
249,13,17,0.316052018564529,-0.08119010270838417
250,13,18,-0.2452475864342449,-0.4222208698978505
251,13,19,0.43490677079273915,0.3228408352885668
252,13,20,0.38222542531457987,0.22293297636539822
253,13,21,0.49019062447030165,0.4435398382379786
254,13,22,0.4293609531477409,0.3861295502749318
255,13,23,0.047770609873644176,-0.34238548770517774
256,13,27,0.040737362988074566,-0.2854171270403834
257,13,28,0.4466826703318442,0.3903001595875266
258,13,29,-0.09190248108767701,-0.4972316305483703
259,13,30,0.2419130309669832,0.06819886075571102
260,13,31,0.4974084100476745,0.4143668357318837
261,13,32,0.3182057520597374,0.1449708137354745
262,13,33,0.3431696919474016,0.07477084684583424
263,13,34,-0.1641569680845559,-0.397707024539269
264,13,35,0.03974876256813549,-0.07799093709023946
265,13,40,0.12000907444204688,-0.10874926765382698
266,14,1,0.3945109466507543,-0.1317775169319116
267,14,2,-0.056082225987274026,-0.35500261186206694
268,14,3,0.4891023990584195,0.20567765778764058
269,14,4,0.40032486711947046,0.3936841125196239
270,14,5,0.3688647629589529,0.03692430912061617
271,14,6,0.46727707826228065,0.3997870632515037
272,14,7,0.4413162418192832,-0.26578372163495056
273,14,8,-0.1465730320951107,-0.4437136444799391
274,14,9,0.40176794880522515,0.21501826054706863
275,14,10,0.44104044103693346,0.22709452802449404
276,14,11,0.40853281685068366,0.3609065879377302
277,14,12,0.07091247833957959,-0.22421431841812645
278,14,13,0.19403638095037648,0.09664420933073437
279,14,14,0.18920555149808158,0.08802953903756272
280,14,15,0.45097713585803184,-0.22431792375378018
281,14,16,0.21690356215907042,-0.47127252179704987
282,14,17,0.18630600274535242,-0.20870514137505414
283,14,18,0.45914702715055833,-0.05090906036765952
284,14,19,0.17067768726981458,-0.08443235351553569
285,14,20,0.4014916893495896,-0.08785469695034798
286,14,21,0.4440821935888947,0.3206124375653119
287,14,22,0.36056070139024865,0.359416530066615
288,14,23,0.3001419847446912,0.1336944876921793
289,14,25,0.48664629097216083,0.4415381905268928
290,14,26,0.035355314501562374,-0.1686086046317838
291,14,27,0.49300097794456765,-0.24595236294946266
292,14,28,0.025432568431022064,-0.018444632453709586
293,14,29,0.28761663139677435,-0.21111931102240872
294,14,30,0.046264098058826406,-0.0867439470594063
295,14,35,0.01840713165352109,-0.05598708739303271
296,14,39,-0.06603734590142143,-0.26036892553939844
297,14,40,-0.0010604987919044517,-0.44678419077452897
298,15,1,0.34890275375225455,-0.2846554639008454
299,15,2,0.477891044065353,-0.25280741370809257
300,15,3,0.4685169872932871,-0.17285022034532133
301,15,4,0.39222515023304366,-0.29181223778205406
302,15,5,0.0025259739495474,-0.3875872807046479
303,15,6,0.3471145589760557,0.028194916543564652
304,15,7,0.20597653334955607,0.04329627820474702
305,15,8,0.2099422384927364,0.03799818264376398
306,15,9,0.42755199183412534,-0.3446418211832571
307,15,10,-0.32919994165175126,-0.48782517071757464
308,15,11,0.1777922043808226,-0.4883720993569464
309,15,12,0.21286394929381258,-0.3503392617176295
310,15,13,0.42324995740974747,-0.39300370983413946
311,15,14,-0.25274332933422955,-0.2635631952235357
312,15,15,0.13764483400651112,-0.05702834760807385
313,15,16,-0.16206620909151492,-0.190416992951083
314,15,17,0.1919659019789826,-0.23519292728172392
315,15,18,0.3451384508160884,0.3146667030347734
316,15,19,0.44471114512318527,0.25985275866290347
317,15,20,-0.21535147078808123,-0.3943341205752007
318,15,21,0.4874318959391329,-0.04747792384844246
319,15,22,0.015539752274573604,-0.2001555656978118
320,15,23,0.140469126051524,0.06089643527729394
321,15,24,0.34544371128882356,0.015116892176041397
322,15,25,0.28340671190119193,0.26901687281227316
323,15,26,0.21682899388068397,0.17728060224483932
324,15,27,0.38356250004228043,0.3512527408661148
325,15,28,0.3626039673890237,0.3506362619558344
326,15,29,0.13883130912445837,0.006058940013509262
327,15,30,-0.31173101043174595,-0.4103931196543795
328,15,32,-0.020967300384767962,-0.3462797444932878
329,15,39,0.035042663533138674,-0.39599026872304954
330,15,40,-0.04744141481076147,-0.4310691819916202
331,16,1,0.03245797587978991,-0.005494409128704025
332,16,2,0.41070225727429066,-0.11725286210904606
333,16,3,0.31399222252007714,-0.12769276922431255
334,16,4,0.17667880539185127,-0.4686579627461795
335,16,5,0.4430112749935807,0.21707847256438095
336,16,6,0.23424445844042263,-0.30793328877042037
337,16,7,0.2925399099702034,-0.30422172519621027
338,16,8,0.49479065923337856,-0.13575618153583285
339,16,9,0.4546606091184426,0.4495855482358252
340,16,10,0.491522644865371,0.39583390022725606
341,16,11,0.22921619718885922,0.0885933997589805
342,16,12,0.38507986241330094,-0.12988144977318183
343,16,13,-0.31326125837092567,-0.49019540402617506
344,16,14,0.30269786112174435,0.14151816036149567
345,16,15,0.2974431385656822,0.27974524152840574
346,16,16,0.07335122770890551,0.05485289961232853
347,16,17,0.2634615326923362,-0.008251041274570103
348,16,18,0.12416647140572817,-0.14472731614666012
349,16,19,0.2140319419506715,0.08412055248019812
350,16,20,0.42706648392336516,0.37601088316237374
351,16,21,0.40119552075810017,0.2620585213669858
352,16,22,0.434234730038223,0.3259207918637993
353,16,23,0.366126608072782,-0.15267339431442645
354,16,24,0.4763637504705148,0.4440827182222685
355,16,25,0.10455498954825848,0.04244393766026644
356,16,26,0.14503207703074328,-0.2192117735864043
357,16,27,-0.02746811476224687,-0.06617064431297354
358,16,28,-0.07023474295130074,-0.1768756804290263
359,16,29,0.0946588830888162,-0.1688084851005593
360,16,30,0.49265519463732277,0.3479733370177872
361,16,35,-0.03473192359015917,-0.21781355402096209
362,16,36,0.1766848231356547,0.08088213233924146
363,16,38,0.3571844691652468,-0.15884428732087486
364,16,39,0.4847795794590277,0.17203428238376783
365,16,40,0.31631646222855425,0.18776464719848462
366,16,41,-0.07166956129755145,-0.3028178369980488
367,16,42,0.38429725765482703,0.3367887967346239
368,16,43,-0.0871640068193218,-0.3390363100504957
369,16,44,0.16413763007138,-0.08629921106432198
370,16,45,0.49004843203295056,0.4253554133356846
371,17,1,-0.006122531571008422,-0.25345731749136985
372,17,2,0.2782897617698467,0.16492076963963842
373,17,3,0.04975052959622478,-0.3212221402438806
374,17,4,0.25000411374965015,0.027934614708425842
375,17,5,0.07607491431997684,-0.15299115444466604
376,17,6,0.4777305100238809,0.4450215261072049
377,17,7,0.30357507723143706,-0.0727960994578003
378,17,8,0.26754591168571185,0.05584622173634324
379,17,9,0.1702071329381057,-0.10627035500289289
380,17,10,0.4606981077912068,0.39786390715492415
381,17,11,0.47601583080398263,-0.3207503150047452
382,17,12,0.1730050915127584,0.09212781372220524
383,17,13,0.48484208335493195,-0.31490019088802257
384,17,14,0.06044715880995932,-0.30807894491145793
385,17,15,0.4803055315450103,-0.06591988661601544
386,17,16,-0.12476091123429753,-0.3024250703811614
387,17,17,0.21011638528969007,-0.4587324667471883
388,17,18,0.3133863063293193,-0.38058752450801614
389,17,19,0.35447397313075335,0.31590463565876303
390,17,20,0.24395647414415633,-0.4722642082753171
391,17,21,0.47057474469003674,0.3591523072768861
392,17,22,0.46641012708593355,0.4437975624057404
393,17,23,0.3940926847360676,0.3508009888582425
394,17,24,0.3070508476134175,-0.1358701092398178
395,17,25,-0.20586014022707194,-0.3174407309940449
396,17,26,0.07442449032513598,-0.3763628525702716
397,17,27,0.4687650238185377,0.36439426229197736
398,17,28,0.09308973492771024,0.0370531055801685
399,17,29,0.3158986518948909,0.22795637950157088
400,17,30,-0.23886266320798424,-0.43075354429353696
401,17,34,0.457166504702269,0.05413577053405061
402,17,37,0.30433298314689794,-0.282582389684088
403,17,38,0.48917690649915846,0.26707125403127707
404,17,40,-0.28483358799614555,-0.4056203934577807
405,17,41,0.3084895747651388,0.24751939836673698
406,17,42,0.17175818452051736,-0.012748548310121066
407,17,43,0.17886174603945515,0.08780769258851873
408,17,44,0.46827106594093865,0.24999456761169203
409,18,1,0.23129567302809978,-0.26301132517370435
410,18,2,-0.027111455073975776,-0.48740997508000256
411,18,3,0.38229060596164965,0.3648156777134923
412,18,4,0.2657237344394287,-0.01820809951207325
413,18,5,0.3042445308884051,-0.10114610186850082
414,18,6,0.43171906575827,0.4271112078001551
415,18,7,0.4577995128344945,0.3825487745938059
416,18,8,0.22794629379141343,0.22208810070278684
417,18,9,0.013576505881830875,-0.15125831939850054
418,18,10,0.33319360898810346,0.2042082439696321
419,18,11,0.4356547442794838,0.40312229639542363
420,18,12,0.2586984379629122,0.11342988937710718
421,18,13,0.45989703940238574,-0.48567671560862374
422,18,14,0.4552146346260528,0.44225957953502226
423,18,15,0.44227385915510703,-0.03322866341997266
424,18,16,-0.2197589025407432,-0.2849222175381484
425,18,17,0.3498390700569816,-0.04599630199632432
426,18,18,0.23858089079323955,0.1995507037775207
427,18,19,0.4285105262149433,0.33768102520526844
428,18,20,-0.22370562459839863,-0.3906394449343218
429,18,21,-0.029757374937683843,-0.07225436279091352
430,18,22,0.05210323918561294,-0.4667273409799529
431,18,23,0.20477775893331673,-0.0785419238290248
432,18,24,0.14214210140612485,0.1180732445142828
433,18,25,0.3667733243589566,0.24549111153988534
434,18,26,0.3509278517533309,-0.027669224134112325
435,18,27,0.14738305586531958,0.03171370050094391
436,18,28,0.11248485449836962,0.03449686079060632
437,18,29,-0.02972680787523216,-0.21949772732774914
438,18,30,0.45577248562936096,0.18013032901377268
439,18,35,0.4303127864018708,-0.1420023516510603
440,18,38,-0.05180982623650232,-0.2596633061546147
441,18,39,0.3703137905665023,0.3015411454486806
442,18,40,0.41133205537795614,-0.32122932519016
443,18,41,0.3137190446403694,-0.32622057332313753
444,18,42,-0.0457514972155899,-0.07548903362091636
445,18,43,-0.08031317318811904,-0.24738201632672585
446,18,44,0.46965918997014106,0.44928811023375137
447,18,45,0.17860889581299072,-0.4556979469471755
448,18,46,-0.37866512960950444,-0.4643227941761668
449,19,1,0.1885602070633567,-0.0290612742490437
450,19,2,0.43616745448375005,0.003095790711685309
451,19,3,0.40202158794153087,-0.18750944017049764
452,19,4,0.3278520466517059,0.3107831965348522
453,19,5,0.3358606903125203,0.24661257212647325
454,19,6,-0.09476988384911438,-0.20277556085289422
455,19,7,0.05007825320801153,-0.04924111069020187
456,19,8,-0.06231015307149401,-0.20334512735861715
457,19,9,0.447109586092299,0.3085957562832371
458,19,10,-0.21769233692584333,-0.33051969850459406
459,19,11,0.4095730309273291,0.2864205647124054
460,19,12,0.45722287343857354,-0.18718452426824744
461,19,13,0.34422084820537563,0.29924078518872677
462,19,14,0.44653885545376004,0.3296650023952692
463,19,15,0.4731502905525137,0.1949459077371638
464,19,16,0.31374828230917584,0.29544706906173857
465,19,18,0.23761459985309719,-0.37129765697818573
466,19,19,0.44688041043115667,0.3804290227748539
467,19,20,0.46603874632380243,0.4201768815168022
468,19,21,0.2905905015937975,0.2565387849633961
469,19,22,0.30927567665676237,0.18939742353735778
470,19,23,0.3695849975445007,-0.29189662763188506
471,19,24,-0.37476631010406875,-0.46653672103290633
472,19,25,0.44302652810542376,0.42431414363607034
473,19,26,0.442629726185582,0.43558004178639775
474,19,27,0.08711016855358211,-0.24082891220700187
475,19,31,0.3621915007916149,0.23753537647196188
476,19,32,-0.07899067350291694,-0.24342687624069848
477,19,33,0.2929653930084398,-0.27461669083276063
478,19,34,-0.3304161726001628,-0.3725352092178136
479,19,35,0.21718536870750216,-0.1555069442771836
480,19,36,0.07323089261116902,-0.15972705135907123
481,19,37,0.4200851125667224,-0.487878726584893
482,19,38,0.47588624608547614,-0.02301525121526149
483,19,39,0.4628144566347048,-0.3633871114340602
484,19,40,0.29312865202858907,0.13458983797121893
485,19,41,-0.2626378954951906,-0.3518615859900194
486,19,42,0.46715026137824783,0.09433184330755706
487,19,43,0.459451374429228,0.4074710964352427
488,19,44,0.43255287335212067,0.4024822815315151
489,19,45,0.37193189278049454,0.10721645087170517
490,19,46,0.43543126872464744,0.11886178611532716
491,19,97,0.44153294953098915,0.4121792952703124
492,19,99,0.34093705873478986,0.27571460770252965
493,20,1,0.2353358257838118,-0.38330837528433165
494,20,2,0.25672305387404737,-0.2595979804486451
495,20,3,0.09127691223527079,-0.28231386559837734
496,20,4,0.42724083942334706,0.42367892408063457
497,20,5,0.22766150097560367,-0.3947143187786597
498,20,6,0.3460950435416024,0.29745995002796355
499,20,7,0.2752268238667567,0.1467028864880191
500,20,8,0.3764060389265884,0.1363730385344999
501,20,9,0.16934429272889157,0.039740004679397534
502,20,10,0.24348855494150656,0.23897731358315633
503,20,11,-0.15469545842515126,-0.43766262824716085
504,20,12,0.37443479397675844,0.27697481004112323
505,20,13,0.24622977453392322,0.18015607635387254
506,20,14,0.4083741253257492,0.065752044130582
507,20,20,-0.028034549058988834,-0.2757387907557143
508,20,21,0.10008115238535265,-0.18583613041461272
509,20,22,0.24889422998925453,0.18387374184850225
510,20,23,0.4429440604583607,0.16209115403461605
511,20,24,0.22264263480263347,0.1733944206500544
512,20,32,0.28554053079863095,0.2020469285459655
513,20,33,-0.3634536997593304,-0.39167295654713985
514,20,34,0.4350766104264208,0.3376385901340444
515,20,36,0.31336608062910803,-0.17407869589518105
516,20,37,0.30936891057728966,0.2477166330142806
517,20,38,0.3989602336416464,0.357015092828213
518,20,39,0.3398239152408985,0.13100929919927096
519,20,40,0.011157010504025632,-0.03051814885198917
520,20,41,-0.16668895079869628,-0.2746920419107495
521,20,42,0.33494402183029576,-0.4003973508804834
522,20,43,0.44766695070759543,0.2507536933280258
523,20,44,0.33000315623671916,0.07787986496829391
524,20,45,-0.3980988073008727,-0.4922942311706497
525,20,98,0.46243525099240523,-0.24420834254176116
526,20,99,0.274328472339597,-0.06048617825955033
527,21,1,0.09321857029834342,-0.058380238222171255
528,21,2,-0.11526534049948017,-0.46495499447160005
529,21,3,0.4802426216201171,0.0961580659814163
530,21,4,0.3526718973806686,-0.18229575736056247
531,21,5,0.26299133004886965,0.17845224095326107
532,21,6,0.39333972156835834,-0.19757427613986628
533,21,7,0.4446364663583347,-0.03393613362983855
534,21,8,0.16976604114716332,-0.34790907376116265
535,21,11,0.3161180539551732,0.18316878433056616
536,21,12,0.3331586855165529,-0.07996343876772027
537,21,13,0.4710826422888704,0.25466015213220383
538,21,14,0.30207190017020685,0.0938433276797398
539,21,15,-0.31612188545422837,-0.3550990430281875
540,21,22,0.4440999902288559,-0.0634066482204943
541,21,23,0.1137118830672258,-0.13906986020367412
542,21,24,0.05614673284647598,-0.44660906621391616
543,21,25,0.24105257922132428,0.2325703561247131
544,21,37,0.395147858757978,-0.23461538653061265
545,21,38,0.4944302871155921,0.283738461507938
546,21,40,0.36609596881237794,0.19181816350055947
547,21,41,-0.3168370616685878,-0.3199710809495274
548,21,42,0.3624494631351153,0.2972036875435772
549,21,43,0.19500931512018072,-0.14748029408537788
550,21,44,0.07531009477348743,-0.13049109877752985
551,21,45,-0.06793146233942263,-0.19453093189954374
552,21,98,0.1535809648730439,-0.08933149518404654
553,21,99,0.30163603292695707,0.1292377193580735
554,22,1,0.4640763103751729,0.43166585165156957
555,22,2,0.14021360845484052,-0.005906237185184737
556,22,3,0.32693239720972295,0.04232034979585397
557,22,4,-0.2699747530697757,-0.4453532176540156
558,22,5,0.18193280313025928,-0.19446641631374934
559,22,6,0.47979971424357176,-0.2522220291302039
560,22,7,0.34514796004142123,0.13506078915827513
561,22,12,0.47469593442425906,0.37582527607540384
562,22,13,-0.2715626343488896,-0.37264813293804344
563,22,14,-0.28601783214330656,-0.340650248674161
564,22,15,0.08979680955955377,-0.23645750655686149
565,22,24,0.26484915199618075,0.18847249257270748
566,22,25,0.4634114684151731,0.30023789495786257
