targetID,row,col,reward,penalty
118,10,7,8.021258240250228,-6.557347705811301
119,10,10,3.3259138908820445,-3.5117194963128364
120,10,11,7.712077204638468,-8.571302976747603
121,10,12,2.2088635616190335,-0.07325085402966636
122,10,16,8.156947243003565,-2.3544585655836583
123,10,17,5.389172711774606,-3.2041696027472515
124,10,18,7.844078893805826,-8.642810542016642
125,10,19,8.209341796687523,-8.683082445970353
126,10,20,2.44774501877205,-5.063944795041251
127,10,21,6.6065258103118465,-4.190530908004232
128,10,22,2.356043461259211,-1.4312341339445247
129,10,49,3.379755416419119,-1.6670925781349162
130,11,1,2.7107513636370637,-3.722240236933642
131,11,2,4.77762515849119,-1.0351768715741265
132,11,3,3.757912930623564,-9.977511806883756
133,11,6,4.075380597710358,-8.474447303409328
134,11,7,4.253778976691925,-1.7229516658268746
135,11,12,2.929611901003407,-7.265179977355755
136,11,13,5.897150546805797,-2.440848423061267
137,11,19,1.349446511282726,-1.094864968611608
138,11,20,4.227498636413836,-6.991945155728024
139,11,21,4.812191445955486,-6.69278684549429
140,11,22,1.086947590049598,-2.7759080562037113
141,12,21,4.778538585696898,-4.9504006327604335
142,13,1,1.4540415764797765,-8.833315475860276
143,13,3,8.365405520276184,-3.7460120383807762
144,13,4,8.905358213927606,-6.8480727923975415
145,13,5,5.509144101687121,-3.8893257584391314
146,14,2,5.508058581349697,-4.287123076355467
147,14,3,3.338222893494814,-0.3045869741198146
148,14,4,7.0370670003386415,-1.8459300560559182
149,14,27,3.4845001209538773,-7.633041517657322
150,14,28,6.728447034733162,-4.093732024050846
151,15,2,9.080808773054908,-2.092865106963063
152,15,3,4.550693238103111,-8.30832115246578
153,15,4,1.0537566540538754,-1.1988873308984314
154,16,3,3.233364655457007,-6.455293192982846
155,16,4,4.474551135511268,-1.4764466993578385
156,16,5,6.597636621478403,-3.2465948791685184
157,17,1,6.694986346545019,-0.3982231628877493
158,17,2,6.341287929894998,-9.192350392338962
159,17,3,2.5265453735395518,-9.962979641502653
160,17,4,2.280504882220825,-2.376378890600596
161,17,5,6.794614458449685,-7.50099946326651
162,17,6,5.153460951129381,-3.289526356612786
163,17,7,3.6841729839115853,-9.129213307221825
164,18,2,1.6263079635755413,-4.188108973609717
165,18,3,8.889069061900855,-0.9605713974548955
166,18,4,2.9793168651200688,-7.4844663261194135
167,18,5,1.5253726967163028,-2.69090748468742
168,18,6,5.490249437074107,-1.5543392801549825
169,18,7,2.1178701027829536,-6.359065548449009
170,18,8,5.098500869995599,-9.964745480411244
171,18,9,8.213382236255638,-5.237376687928212
172,18,10,3.407752654702237,-1.6012383763020512
173,19,1,4.853112625492444,-2.2581503898735917
174,19,5,2.3518810313430505,-6.67640114019549
175,19,7,1.599794875032718,-8.784454091982354
176,19,8,7.025001487690439,-8.546763142794688
177,19,9,3.1093133661971417,-2.327048005664871
178,19,10,1.4496109283059089,-9.749916498021893
179,19,22,7.74037857013605,-9.474018210224877
180,19,23,5.679272974244167,-0.3575379808154562
181,20,1,1.9809262010063868,-3.511047208261143
182,20,2,3.216497828905794,-9.938501535933066
183,20,3,8.593472033553116,-1.237840783959939
184,20,4,4.169783450538533,-2.9087623736674946
185,20,5,4.24778185627068,-0.29654262715983926
186,20,8,7.722487741690454,-6.795206990416619
187,20,9,3.8837019654799496,-9.409163412896897
188,20,10,6.412864545336159,-6.211619348369379
189,20,11,2.4278768885811943,-4.648498917809891
190,20,12,4.963604360300089,-4.551010129550566
191,20,13,4.175054530823621,-3.951138346039322
192,20,16,7.901809395415937,-1.4194700053687104
193,20,19,3.24493236135298,-3.79237989044419
194,20,20,1.0163794997263138,-7.198866911898941
195,20,21,8.78422133468813,-1.0694159758709336
196,20,22,3.8913404769424154,-6.328246016014556
197,20,23,2.8374554710630178,-3.2331454571443086
198,20,24,6.4165542237928035,-2.1835532527399604
199,20,25,4.069265219537876,-4.446667419797116
200,21,1,2.5391892101012443,-4.270768889865493
201,21,2,9.376713173739862,-7.511093727436883
202,21,5,1.1927304371792964,-3.5835106895235853
203,21,6,5.2236680473141055,-2.3645151596270146
204,21,7,4.945700914143083,-8.786217429315041
205,21,8,3.9466011454235224,-3.2116675710277605
206,21,9,8.124917765592077,-9.31409394358575
207,21,10,3.9364534442301338,-9.791711865595072
208,21,11,4.234391008550076,-3.918216045585589
209,21,18,2.6060754586853188,-9.817840624036284
210,21,19,9.787930854847122,-0.7519675605111971
211,21,20,2.8598435781459166,-4.79813886843386
212,21,21,6.858208295473895,-5.354401264561826
213,21,22,8.582797733550802,-8.068427216189495
214,21,23,8.045253647628627,-3.9010963388078554
215,21,25,1.1988736896590542,-5.813478821409072
216,22,1,8.35889946795722,-9.294295591384648
217,22,2,6.567825491167188,-4.439211721613291
218,22,3,8.32879489806026,-7.626050493796392
219,22,4,6.577871777062292,-5.434418750146346
220,22,5,1.5794413832655003,-9.11321062489866
221,22,6,2.4313716332877338,-1.246392371866671
222,22,7,5.028052469432451,-9.377408793201871
223,22,9,3.8541166933391056,-9.095081405085145
224,22,10,2.5965249874553784,-3.6882683514873005
225,22,12,7.249611939639391,-2.572609034186705
226,22,13,6.360516781905066,-7.366942306817782
227,22,21,5.861978209832317,-6.97081406078212
228,22,22,1.6992716531543501,-9.563959198732764
229,22,23,1.7435826215373644,-5.9771064519900445
230,23,2,5.723920821259882,-4.508875965581104
231,23,3,7.552014684664888,-9.699974499255505
232,23,4,9.255104108454956,-3.1907683666688156
233,23,5,2.2257888719673513,-6.158124879834475
234,23,6,9.931030541123327,-0.9459524393296608
235,23,7,8.506745340995295,-3.147215046881575
236,23,10,3.0415115109545754,-5.040754145141357
237,23,13,9.814134174436216,-0.9869856279715012
238,23,15,5.712547707775654,-7.200999471066742
239,23,19,9.296141885655297,-0.25081566045396997
240,23,22,6.814426489855089,-4.420415656959996
241,23,23,9.024315461576427,-5.583825080206686
242,23,24,8.646230059046818,-6.754920268216803
243,24,3,7.485559269664852,-2.9101331651950346
244,24,4,7.556127176645397,-0.8847368699824152
245,24,5,7.528771652659483,-8.938362228142969
246,24,6,3.5717285441268336,-0.4091486740060386
247,24,7,2.204740408974059,-7.901754989066026
248,24,8,8.892824102296451,-1.6971307933769815
249,24,9,3.1350288758643634,-1.659888101964409
250,24,10,9.531817729049667,-7.597611807743406
251,24,12,7.211376945221465,-1.389415759132751
252,24,13,1.2171601612510252,-3.3083147438705716
253,24,14,2.6314397096108006,-9.869626604152005
254,24,15,8.042357803107514,-1.656574958062011
255,24,16,2.1644960429045055,-6.998443556104385
256,24,17,4.878246050730314,-0.8659051355619063
257,24,18,9.705720092423041,-4.434522267002974
258,24,19,6.55052797213404,-6.637466605173637
259,24,20,3.408657582718798,-6.074080613012155
260,24,21,6.400594470704791,-7.4179010434415185
261,24,22,3.0135206298127106,-5.738181438703974
262,24,23,2.4126751845849235,-9.08844884499092
263,24,24,1.5998695618095722,-6.1956178352970515
264,25,3,1.8377413023106328,-3.2699089322460875
265,25,4,6.02409405078106,-5.926021367053796
266,25,8,9.680426079765505,-1.0653534075273257
267,25,12,4.62420642126564,-5.168999037578148
268,25,13,6.403842509368149,-4.36341871128467
269,25,14,8.247778185976822,-6.870087019129462
270,25,15,3.773181460972793,-3.769582003068196
271,25,16,2.472636288107692,-6.351277298899285
272,25,17,6.152348846990394,-8.548809497660718
273,25,18,5.160224690718514,-2.129106451400876
274,25,19,7.779693107435708,-3.9443309551325
275,25,20,6.27923911337184,-7.899326208790546
276,25,23,7.105406219713233,-6.164464327646172
277,25,24,9.291848051301766,-8.058221772317301
278,25,25,8.757907246903748,-8.259734744033958
279,25,26,2.6507420129752877,-9.851376751198206
280,26,4,8.490678015653893,-6.547139255394535
281,26,7,9.078834575904109,-8.43224451844347
282,26,9,8.316677350632036,-0.8131405356705148
283,26,10,3.8614446777492097,-2.2444283267329057
284,26,13,6.771162025800499,-8.560484624888748
285,26,14,6.555531737348332,-6.849927275182405
286,26,15,6.622196882570105,-0.4657721148672085
287,26,16,4.7764810079268605,-3.981437116003579
288,26,17,5.747779064365853,-4.629809980028817
289,26,18,3.764384372385713,-2.147515228540911
290,26,19,2.387454974178199,-7.276447073485518
291,26,20,1.3640571337129281,-8.638462980568594
292,26,21,7.915126417575892,-2.6345594504578864
293,26,22,5.60966649191728,-0.2928666366706132
294,26,23,5.487548230306813,-3.485456240326209
295,27,12,3.808913578024425,-7.745319199116436
296,27,15,5.610407069224004,-8.911391973127795
297,27,16,1.1975468716411592,-2.063222339660963
298,27,17,6.049265930876826,-5.438817509638226
299,27,18,1.2572278075946342,-8.383010399890637
300,27,19,5.548341396429879,-7.45840304846538
301,27,22,7.219180167186974,-2.609131600392857
302,27,23,3.0578565419206765,-6.126734569609193
303,27,24,1.3876592761306852,-9.747449809448481
304,28,13,4.593413546585705,-7.077751607519744
305,28,16,4.50844583652718,-9.901453854816317
306,28,17,2.799332386169329,-4.051218528030029
307,28,18,9.152911681428417,-6.315924692521393
308,28,19,5.836466174629137,-4.971547641321806
309,28,20,9.729501694485295,-1.6554753775621691
310,28,23,8.530209332818472,-9.888452391283888
311,28,24,9.168733411758053,-2.7055468970371708
312,29,11,6.092063703422197,-3.3346641571874294
313,29,13,3.907750759932802,-6.245853982566157
314,29,18,7.20196958925488,-5.88893680222673
315,29,19,4.055634022094601,-3.4814564262801326
316,29,22,5.8856572719365925,-0.4882799181116866
317,29,24,7.18700661471543,-1.8290113208100944
318,30,1,1.9217374472531805,-2.2320619915694664
319,30,14,8.427008464029338,-3.3740550715959303
320,30,16,6.488964904664152,-6.271200114329572
321,30,18,7.2963983529076675,-4.585645042724816
322,30,19,4.593179838113175,-4.877846539334346
323,30,24,9.387543932229985,-0.0891816008063131
324,30,25,3.765904928214609,-7.627486727630549
325,31,1,9.962241710899745,-7.404748384385858
326,31,2,9.778084072656686,-1.6985761082649073
327,31,17,5.719188688227469,-7.551153598850804
328,31,20,2.892358746260479,-0.5835555820919485
329,31,24,5.45218234768221,-3.572915087083059
330,31,25,3.6658795987088655,-9.13516345871489
331,31,26,8.05039131594912,-0.40569987567739574
332,31,27,7.696691780141673,-8.862479634792326
333,32,1,6.938906509211737,-1.2650747654897128
334,32,2,2.25110516785957,-1.7932261869594477
335,33,2,1.7644186389823573,-3.333178238396675
336,33,3,8.870884344147736,-4.013853077649113
337,34,1,8.045316271074185,-0.6811623444658981
338,34,3,6.920454744348957,-4.388146187552375
339,34,4,2.422855954017213,-5.457061793770524
340,34,5,8.647557944056786,-6.735596717024203
341,34,6,6.496788062133834,-0.3175094814103545
342,35,1,9.519602689265419,-4.728412556680449
343,35,2,8.186204558224157,-7.679471263761275
344,35,3,3.4828574148166744,-9.068994034865007
345,35,5,9.1610875109952,-5.546219257704611
346,35,6,5.362081936041593,-9.828568279324601
347,35,23,4.663898035500357,-9.353877057925356
348,36,1,9.845238473861729,-5.537043729210557
349,36,2,5.369328753852342,-7.734287670706099
350,36,3,1.2500495827754905,-0.44590446644065374
351,36,4,9.318326132198186,-0.63558571124892
352,36,5,7.399034339890675,-4.243960643026981
353,37,1,4.6313112281963935,-8.609222876241043
354,37,2,6.722473788138909,-7.553366048088408
355,37,3,4.945330607849302,-0.3918291698940841
356,37,4,7.539063370883679,-4.85963858779562
357,37,5,9.005450173353662,-1.2017276246277895
358,38,1,5.382572826341644,-7.322147792392353
359,38,2,6.931447901733993,-7.880104222933195
360,38,3,8.030824112263804,-4.783040837694762
361,38,4,4.857564716084058,-4.921908440235308
362,38,5,2.711869722383737,-2.673769694419022
363,38,8,1.9597535142489544,-7.226109208193129
364,38,9,8.378042805843176,-6.760529247337051
365,39,1,8.509403912674975,-4.3888533019733575
366,39,2,4.725653696740492,-1.3147750848560946
367,39,3,3.730952449895746,-8.573088942360322
368,39,4,8.20200824918818,-7.328184138753125
369,39,8,2.5325608629025798,-1.215021317131452
370,40,1,5.820287283262671,-6.086014609416407
371,40,2,2.96340848970337,-5.172115408575837
372,40,3,6.992151927966866,-1.2878896079370747
373,40,4,4.128177328900497,-7.6312542780264785
374,40,13,7.624542417011702,-9.365403460242499
375,40,14,7.856043119916986,-5.2004364677240975
376,41,3,7.10564937499829,-1.303870950577572
377,41,4,8.14351317609768,-5.707604248346385
378,41,5,6.524214279188867,-0.733693703858485
379,41,13,1.6628273428423928,-5.120119810883627
380,41,14,3.290915797856642,-6.029016127849315
381,41,15,5.253989987770853,-3.332001704573165
382,42,3,6.064505226676529,-8.28530380785114
383,42,4,9.594438437201584,-0.5184746363810682
384,42,5,1.4468453729471669,-6.673055599229901
385,42,14,3.086089937126411,-7.581973463125019
386,42,15,7.066382651637589,-1.2006519358553298
387,43,3,1.748992374559125,-7.696722953379882
388,43,5,9.098265621316905,-5.878632515702681
389,44,3,5.034703594565439,-4.005739688004515
390,44,4,2.9401200665405054,-8.877018944039376
391,45,1,6.470921742927466,-3.193921607407143
392,45,2,6.587967252048082,-3.9017869777691665
393,45,3,9.028316509995292,-1.2450112119482917
394,45,4,1.1748951350645953,-6.9611123481918815
395,45,22,2.6801371209639964,-0.38126252154041396
396,45,23,9.84101336590141,-0.6121924110783095
397,46,1,7.610968063661235,-1.376609900318563
398,46,2,6.483498367018915,-6.965853462498056
399,46,3,8.168731742543418,-6.925985574482194
400,46,4,7.582740660691147,-7.8137484634263945
401,46,5,4.768937219198315,-9.079096637068272
402,46,6,4.974507473313631,-6.760467114128394
403,46,22,6.662294971767134,-2.1766810610236114
404,46,24,5.8826492068086536,-7.14103814822402
405,46,25,7.141959502753212,-8.89783696760955
406,47,2,2.6100454723832947,-5.062107247660719
407,47,3,4.699787249187382,-0.6904059373195608
408,47,4,2.2845745986784123,-5.938236074325096
409,47,5,7.601607818435627,-1.3530675841254798
410,47,6,8.382761518543546,-7.476558917964944
411,47,7,1.2554943440776787,-8.738583705417522
412,47,8,4.265457740138591,-3.137299578527225
413,47,20,9.47260871580928,-2.4888404496264016
414,47,21,6.475740637154505,-0.7989844292253565
415,47,22,9.115349056162067,-6.706012678827521
416,47,24,2.707583042091865,-3.4065486562299423
417,48,1,6.5047095011692155,-3.6834092767062074
418,48,2,7.373077918671408,-8.188166457368986
419,48,3,1.3348966023835116,-6.834410407343699
420,48,4,6.36170058075595,-7.852801061070242
421,48,5,7.381596199742679,-3.8647384973252406
422,48,6,9.150056268766509,-2.7447090484035943
423,48,9,2.3120252317412544,-2.160387428501335
424,48,20,7.498728020856142,-6.321059797372078
425,48,21,9.214605214496867,-0.5811985531500454
426,48,24,2.0475747249316094,-7.56081339181072
427,48,26,6.40852552007328,-8.434575898917686
428,49,1,6.263331383627307,-3.0375327578227207
429,49,2,7.435819082588125,-5.18358157659248
430,49,3,2.1863284931088884,-8.80022877429142
431,49,4,2.325214155304956,-0.8856262794981102
432,49,5,7.052518843025057,-3.903099268913113
433,49,6,5.3956844043793675,-4.987642428469336
434,49,7,9.124762778797402,-0.1383791827889187
435,49,8,8.28891987165581,-0.9542904127586951
436,49,9,7.544140012603006,-9.540001490668997
437,49,10,4.635667253128262,-1.9885277349108446
438,49,19,9.462644148388874,-3.144257459672125
