prob_food_in_forest,prob_food_in_cropland,max_food_val_forest,max_food_val_cropland,percent_memory_elephant,forest_density,cropland_density,density_ratio
0.2,0.2,100.0,60.0,0.5,5.00395696498368,2.9969110050717642,0.5989082292360478
0.2,0.2,100.0,60.0,0.6,6.025500261917234,3.568689122425447,0.5922643709735625
0.2,0.2,100.0,60.0,0.7,7.007114477978805,4.163674544619337,0.5942067248515033
0.2,0.2,100.0,60.0,0.8,8.021512672764636,4.799538760089623,0.5983333762452873
0.2,0.2,100.0,60.0,0.9,9.001527984849096,5.424598524407279,0.6026308570653428
0.2,0.2,100.0,60.0,1.0,9.951979691340613,5.979708256381891,0.6008561554426138
0.2,0.2,100.0,70.0,0.0,0.0,0.0,0.0
0.2,0.2,100.0,70.0,0.1,0.9983334004915985,0.6965894496057898,0.6977523232847622
0.2,0.2,100.0,70.0,0.2,1.9773510093887254,1.4190580206057992,0.7176561034777958
0.2,0.2,100.0,70.0,0.3,3.003516944030302,2.0829294359185893,0.6934968154777871
0.2,0.2,100.0,70.0,0.4,3.944313978321312,2.7965903870852826,0.7090181974497636
0.2,0.2,100.0,70.0,0.5,5.026085344723375,3.513579390450834,0.6990687880259648
0.2,0.2,100.0,70.0,0.6,6.001511866865455,4.171183755355352,0.6950221623962114
0.2,0.2,100.0,70.0,0.7,6.996845710601604,4.881971331877115,0.6977388860354551
0.2,0.2,100.0,70.0,0.8,8.0076254180602,5.623222304512089,0.702233435124177
0.2,0.2,100.0,70.0,0.9,8.984668573961397,6.296698197226935,0.7008269860365791
0.2,0.2,100.0,70.0,1.0,9.995857678204457,6.921828272506539,0.6924696704715285
0.2,0.2,100.0,80.0,0.0,0.0,0.0,0.0
0.2,0.2,100.0,80.0,0.1,0.9807712455171858,0.7933373332458352,0.8088913055638047
0.2,0.2,100.0,80.0,0.2,2.016930330015715,1.6558606530482145,0.8209805903584745
0.2,0.2,100.0,80.0,0.3,2.997309908530443,2.3944491839241016,0.7988660689071291
0.2,0.2,100.0,80.0,0.4,4.023124471128662,3.1914567493836072,0.793278152909911
0.2,0.2,100.0,80.0,0.5,5.012449530563726,4.01338251975738,0.8006828787572878
0.2,0.2,100.0,80.0,0.6,6.01506225571181,4.746439921626714,0.7890924016820554
0.2,0.2,100.0,80.0,0.7,6.986751017447717,5.612108485126888,0.8032501045352851
0.2,0.2,100.0,80.0,0.8,7.976298505057017,6.423965725749749,0.8053818098303266
0.2,0.2,100.0,80.0,0.9,8.969485433372284,7.210346961160225,0.8038752071922736
0.2,0.2,100.0,80.0,1.0,9.99140911471975,8.010462271137818,0.8017349884448711
0.2,0.2,100.0,90.0,0.0,0.0,0.0,0.0
0.2,0.2,100.0,90.0,0.1,0.9883273562477334,0.8925835997337558,0.9031254615095582
0.2,0.2,100.0,90.0,0.2,2.0040681790707984,1.7628551875427725,0.879638330648079
0.2,0.2,100.0,90.0,0.3,2.9970907039529355,2.7468571000009376,0.9165078308701305
0.2,0.2,100.0,90.0,0.4,3.9855840754321634,3.635493911070695,0.9121608884079286
0.2,0.2,100.0,90.0,0.5,5.015747270016521,4.516738696341018,0.9005116193436398
0.2,0.2,100.0,90.0,0.6,5.977094733448846,5.370998134415809,0.8985967888979213
0.2,0.2,100.0,90.0,0.7,7.000723697465447,6.262620817669614,0.8945676316202771
0.2,0.2,100.0,90.0,0.8,7.944795906032155,7.266080116997441,0.9145710227094199
0.2,0.2,100.0,90.0,0.9,9.012020792198896,8.062290824888205,0.894615204601746
0.2,0.2,100.0,90.0,1.0,9.977289761050892,9.050112966278864,0.9070712771727328
0.2,0.2,100.0,100.0,0.0,0.0,0.0,0.0
0.2,0.2,100.0,100.0,0.1,1.012744489664343,1.023971350626705,1.01108558089127
0.2,0.2,100.0,100.0,0.2,1.988951122214611,2.002568693809823,1.006846609473263
0.2,0.2,100.0,100.0,0.3,2.987958254422372,3.0029202486195614,1.0050074308016335
0.2,0.2,100.0,100.0,0.4,3.984383285650965,4.026169740036937,1.0104875588993807
0.2,0.2,100.0,100.0,0.5,4.97882258129508,5.043095932276481,1.0129093475278412
0.2,0.2,100.0,100.0,0.6,5.997735423298545,6.0327133468955365,1.005831855046676
0.2,0.2,100.0,100.0,0.7,6.972686464923238,7.025771311252567,1.0076132558944644
0.2,0.2,100.0,100.0,0.8,7.947771285812145,8.021135475161481,1.0092307876901667
0.2,0.2,100.0,100.0,0.9,8.943991618648507,9.02421509529479,1.008969538441764
0.2,0.2,100.0,100.0,1.0,10.03427328041262,9.909087926201614,0.9875242231587041
0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.2,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.3,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.4,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.5,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.6,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.7,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.8,0.0,0.0,0.0
0.2,0.3,0.0,0.0,0.9,0.0,0.0,0.0
0.2,0.3,0.0,0.0,1.0,0.0,0.0,0.0
0.2,0.3,0.0,10.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,10.0,0.1,0.0,0.15035764842644067,inf
0.2,0.3,0.0,10.0,0.2,0.0,0.3050230151215442,inf
0.2,0.3,0.0,10.0,0.3,0.0,0.45384319718006166,inf
0.2,0.3,0.0,10.0,0.4,0.0,0.5987728393441394,inf
0.2,0.3,0.0,10.0,0.5,0.0,0.759700569050052,inf
0.2,0.3,0.0,10.0,0.6,0.0,0.895288228070011,inf
0.2,0.3,0.0,10.0,0.7,0.0,1.047422400134997,inf
0.2,0.3,0.0,10.0,0.8,0.0,1.209704787707769,inf
0.2,0.3,0.0,10.0,0.9,0.0,1.3482783189117737,inf
0.2,0.3,0.0,10.0,1.0,0.0,1.504959266516045,inf
0.2,0.3,0.0,20.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,20.0,0.1,0.0,0.29873721512341916,inf
0.2,0.3,0.0,20.0,0.2,0.0,0.6083257553741012,inf
0.2,0.3,0.0,20.0,0.3,0.0,0.8899070957822798,inf
0.2,0.3,0.0,20.0,0.4,0.0,1.2061423656357517,inf
0.2,0.3,0.0,20.0,0.5,0.0,1.5126794101379033,inf
0.2,0.3,0.0,20.0,0.6,0.0,1.793899820941417,inf
0.2,0.3,0.0,20.0,0.7,0.0,2.0873074651492,inf
0.2,0.3,0.0,20.0,0.8,0.0,2.408947304277719,inf
0.2,0.3,0.0,20.0,0.9,0.0,2.6932567100094684,inf
0.2,0.3,0.0,20.0,1.0,0.0,2.9998875024608838,inf
0.2,0.3,0.0,30.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,30.0,0.1,0.0,0.44202626817538365,inf
0.2,0.3,0.0,30.0,0.2,0.0,0.8888571187505273,inf
0.2,0.3,0.0,30.0,0.3,0.0,1.3501298409097302,inf
0.2,0.3,0.0,30.0,0.4,0.0,1.8002746814913424,inf
0.2,0.3,0.0,30.0,0.5,0.0,2.251366376360517,inf
0.2,0.3,0.0,30.0,0.6,0.0,2.7056080023249494,inf
0.2,0.3,0.0,30.0,0.7,0.0,3.1653807572959343,inf
0.2,0.3,0.0,30.0,0.8,0.0,3.5570221901395906,inf
0.2,0.3,0.0,30.0,0.9,0.0,4.046681791335814,inf
0.2,0.3,0.0,30.0,1.0,0.0,4.488169008802933,inf
0.2,0.3,0.0,40.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,40.0,0.1,0.0,0.5890839887877453,inf
0.2,0.3,0.0,40.0,0.2,0.0,1.1929192173921195,inf
0.2,0.3,0.0,40.0,0.3,0.0,1.797302871499686,inf
0.2,0.3,0.0,40.0,0.4,0.0,2.401499029708725,inf
0.2,0.3,0.0,40.0,0.5,0.0,2.9845409631664306,inf
0.2,0.3,0.0,40.0,0.6,0.0,3.5493536078898273,inf
0.2,0.3,0.0,40.0,0.7,0.0,4.221249847659583,inf
0.2,0.3,0.0,40.0,0.8,0.0,4.793379519823004,inf
0.2,0.3,0.0,40.0,0.9,0.0,5.4180502301512155,inf
0.2,0.3,0.0,40.0,1.0,0.0,5.994412622223889,inf
0.2,0.3,0.0,50.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,50.0,0.1,0.0,0.7508788870243464,inf
0.2,0.3,0.0,50.0,0.2,0.0,1.4875502723377927,inf
0.2,0.3,0.0,50.0,0.3,0.0,2.22756845943995,inf
0.2,0.3,0.0,50.0,0.4,0.0,2.9639445387132155,inf
0.2,0.3,0.0,50.0,0.5,0.0,3.798268475377101,inf
0.2,0.3,0.0,50.0,0.6,0.0,4.461207098594718,inf
0.2,0.3,0.0,50.0,0.7,0.0,5.20322211701619,inf
0.2,0.3,0.0,50.0,0.8,0.0,6.013893446080867,inf
0.2,0.3,0.0,50.0,0.9,0.0,6.726260675547723,inf
0.2,0.3,0.0,50.0,1.0,0.0,7.488567437587303,inf
0.2,0.3,0.0,60.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,60.0,0.1,0.0,0.9085629376857381,inf
0.2,0.3,0.0,60.0,0.2,0.0,1.8035933588952742,inf
0.2,0.3,0.0,60.0,0.3,0.0,2.6935379538572595,inf
0.2,0.3,0.0,60.0,0.4,0.0,3.5821935145168697,inf
0.2,0.3,0.0,60.0,0.5,0.0,4.524782270387835,inf
0.2,0.3,0.0,60.0,0.6,0.0,5.43764355154731,inf
0.2,0.3,0.0,60.0,0.7,0.0,6.234866737290122,inf
0.2,0.3,0.0,60.0,0.8,0.0,7.17644301530904,inf
0.2,0.3,0.0,60.0,0.9,0.0,8.136539200704984,inf
0.2,0.3,0.0,60.0,1.0,0.0,9.019166768226945,inf
0.2,0.3,0.0,70.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,70.0,0.1,0.0,1.0349117363057683,inf
0.2,0.3,0.0,70.0,0.2,0.0,2.1066757914670617,inf
0.2,0.3,0.0,70.0,0.3,0.0,3.129329983406613,inf
0.2,0.3,0.0,70.0,0.4,0.0,4.189478667654145,inf
0.2,0.3,0.0,70.0,0.5,0.0,5.259086519982375,inf
0.2,0.3,0.0,70.0,0.6,0.0,6.2592927654707555,inf
0.2,0.3,0.0,70.0,0.7,0.0,7.307924514151253,inf
0.2,0.3,0.0,70.0,0.8,0.0,8.40359898377223,inf
0.2,0.3,0.0,70.0,0.9,0.0,9.473239647882703,inf
0.2,0.3,0.0,70.0,1.0,0.0,10.547244279031396,inf
0.2,0.3,0.0,80.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,80.0,0.1,0.0,1.2259231829303734,inf
0.2,0.3,0.0,80.0,0.2,0.0,2.3818775839278516,inf
0.2,0.3,0.0,80.0,0.3,0.0,3.605208636061086,inf
0.2,0.3,0.0,80.0,0.4,0.0,4.795291977987982,inf
0.2,0.3,0.0,80.0,0.5,0.0,6.023779167330715,inf
0.2,0.3,0.0,80.0,0.6,0.0,7.095379163580796,inf
0.2,0.3,0.0,80.0,0.7,0.0,8.414619055208167,inf
0.2,0.3,0.0,80.0,0.8,0.0,9.632751783554735,inf
0.2,0.3,0.0,80.0,0.9,0.0,10.802032455540035,inf
0.2,0.3,0.0,80.0,1.0,0.0,11.979694194189502,inf
0.2,0.3,0.0,90.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,90.0,0.1,0.0,1.3303724606024243,inf
0.2,0.3,0.0,90.0,0.2,0.0,2.694044192783283,inf
0.2,0.3,0.0,90.0,0.3,0.0,4.006515482473821,inf
0.2,0.3,0.0,90.0,0.4,0.0,5.346722102953998,inf
0.2,0.3,0.0,90.0,0.5,0.0,6.787037471055321,inf
0.2,0.3,0.0,90.0,0.6,0.0,8.120695797279435,inf
0.2,0.3,0.0,90.0,0.7,0.0,9.416217457743112,inf
0.2,0.3,0.0,90.0,0.8,0.0,10.841584715334353,inf
0.2,0.3,0.0,90.0,0.9,0.0,12.216098397847547,inf
0.2,0.3,0.0,90.0,1.0,0.0,13.521941707525148,inf
0.2,0.3,0.0,100.0,0.0,0.0,0.0,0.0
0.2,0.3,0.0,100.0,0.1,0.0,1.4871940301305908,inf
0.2,0.3,0.0,100.0,0.2,0.0,3.0211495373538706,inf
0.2,0.3,0.0,100.0,0.3,0.0,4.521449530791514,inf
0.2,0.3,0.0,100.0,0.4,0.0,6.0173386832163045,inf
0.2,0.3,0.0,100.0,0.5,0.0,7.481175411787867,inf
0.2,0.3,0.0,100.0,0.6,0.0,8.995321977331745,inf
0.2,0.3,0.0,100.0,0.7,0.0,10.58620123934789,inf
0.2,0.3,0.0,100.0,0.8,0.0,11.954686928723435,inf
0.2,0.3,0.0,100.0,0.9,0.0,13.556230019968313,inf
0.2,0.3,0.0,100.0,1.0,0.0,15.10508207632958,inf
0.2,0.3,10.0,0.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,0.0,0.1,0.09828424064149575,0.0,0.0
0.2,0.3,10.0,0.0,0.2,0.20095579642986663,0.0,0.0
0.2,0.3,10.0,0.0,0.3,0.2999266631744369,0.0,0.0
0.2,0.3,10.0,0.0,0.4,0.40114598863682155,0.0,0.0
0.2,0.3,10.0,0.0,0.5,0.5001071845912076,0.0,0.0
0.2,0.3,10.0,0.0,0.6,0.5984075432163436,0.0,0.0
0.2,0.3,10.0,0.0,0.7,0.6952895192811379,0.0,0.0
0.2,0.3,10.0,0.0,0.8,0.8070306644638756,0.0,0.0
0.2,0.3,10.0,0.0,0.9,0.9011548535278237,0.0,0.0
0.2,0.3,10.0,0.0,1.0,1.0010670105169843,0.0,0.0
0.2,0.3,10.0,10.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,10.0,0.1,0.1008163758713785,0.14949985469067864,1.4828925697687299
0.2,0.3,10.0,10.0,0.2,0.1997179352862957,0.29871846553356646,1.495701751098886
0.2,0.3,10.0,10.0,0.3,0.2976395212958859,0.44856987503398366,1.5070911049747882
0.2,0.3,10.0,10.0,0.4,0.3980223234073417,0.5903589608977303,1.483230779228301
0.2,0.3,10.0,10.0,0.5,0.5000120884877302,0.7494914173752449,1.498946594755452
0.2,0.3,10.0,10.0,0.6,0.6023354958294718,0.897599115019359,1.4901979399093555
0.2,0.3,10.0,10.0,0.7,0.6986791312406818,1.0588971491248629,1.5155700260354459
0.2,0.3,10.0,10.0,0.8,0.7997082644961115,1.1965472630286214,1.4962297079455023
0.2,0.3,10.0,10.0,0.9,0.8939436676471774,1.337483242554069,1.4961605422792126
0.2,0.3,10.0,10.0,1.0,0.9997630656404883,1.497478180164809,1.4978330682834982
0.2,0.3,10.0,20.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,20.0,0.1,0.0999089333924326,0.3094197939420075,3.0970182889115287
0.2,0.3,10.0,20.0,0.2,0.19983076117177742,0.5929932782720378,2.9674774533951367
0.2,0.3,10.0,20.0,0.3,0.30330338074706853,0.900561550216089,2.9691774222823035
0.2,0.3,10.0,20.0,0.4,0.40114760043518555,1.2027299402825564,2.9982229458128957
0.2,0.3,10.0,20.0,0.5,0.5041092799290808,1.4999062520507365,2.9753593353047307
0.2,0.3,10.0,20.0,0.6,0.5984736269492686,1.7965622627005033,3.0019071548039897
0.2,0.3,10.0,20.0,0.7,0.7000459362533747,2.107149218610843,3.0100156425280367
0.2,0.3,10.0,20.0,0.8,0.8017262360478704,2.4047145843684667,2.9994210944406254
0.2,0.3,10.0,20.0,0.9,0.902616754643994,2.710815700906543,3.0032853777190636
0.2,0.3,10.0,20.0,1.0,1.0038167385260104,3.0067639145393694,2.9953315173389687
0.2,0.3,10.0,30.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,30.0,0.1,0.10066486682516017,0.4447590208964179,4.418214963408215
0.2,0.3,10.0,30.0,0.2,0.19870411411532418,0.9027271278440784,4.543072154611516
0.2,0.3,10.0,30.0,0.3,0.29808115404762864,1.364951391688307,4.579126768511536
0.2,0.3,10.0,30.0,0.4,0.39921183059999193,1.796632573662451,4.500449225069853
0.2,0.3,10.0,30.0,0.5,0.4970238143208285,2.237965107013284,4.502732147898007
0.2,0.3,10.0,30.0,0.6,0.6007720514163678,2.7178655466911663,4.523954701760148
0.2,0.3,10.0,30.0,0.7,0.6964758028770601,3.1524810394772613,4.526332467624475
0.2,0.3,10.0,30.0,0.8,0.8005270580650361,3.608086698103479,4.507138967700393
0.2,0.3,10.0,30.0,0.9,0.8994818068259661,4.023811979112957,4.473477894246608
0.2,0.3,10.0,30.0,1.0,0.998238304388121,4.514877799548135,4.522845676930388
0.2,0.3,10.0,40.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,40.0,0.1,0.09978643671676674,0.601360282743815,6.026473161384775
0.2,0.3,10.0,40.0,0.2,0.19970342910101946,1.208462627380026,6.051286314010804
0.2,0.3,10.0,40.0,0.3,0.2963678123866704,1.8242038455408789,6.155202317182961
0.2,0.3,10.0,40.0,0.4,0.40392472901640003,2.411028508751371,5.9690044593765865
0.2,0.3,10.0,40.0,0.5,0.5026908973687392,2.991478311411938,5.950929939392949
0.2,0.3,10.0,40.0,0.6,0.6041084740298989,3.621623901977144,5.994989406154069
0.2,0.3,10.0,40.0,0.7,0.7019768706934763,4.185977181749149,5.963126929828703
0.2,0.3,10.0,40.0,0.8,0.8012169077648387,4.818344598711903,6.013782974392887
0.2,0.3,10.0,40.0,0.9,0.9007535157351815,5.388533688325568,5.982251075564804
0.2,0.3,10.0,40.0,1.0,0.9996421807631866,5.973553703512736,5.975691921035353
0.2,0.3,10.0,50.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,50.0,0.1,0.09884192287544828,0.7625645689000553,7.714991237685356
0.2,0.3,10.0,50.0,0.2,0.20070274408671476,1.5006890474270875,7.477172543185091
0.2,0.3,10.0,50.0,0.3,0.3027166861425636,2.2254263187992764,7.351515197782055
0.2,0.3,10.0,50.0,0.4,0.4023919087722126,2.9868190383335365,7.42266177132385
0.2,0.3,10.0,50.0,0.5,0.49941411129467705,3.7187795891964863,7.44628456644117
0.2,0.3,10.0,50.0,0.6,0.6005044928879397,4.509852909467606,7.510106856617957
0.2,0.3,10.0,50.0,0.7,0.6990498448644075,5.272089360545238,7.541793191539652
0.2,0.3,10.0,50.0,0.8,0.8023628964016601,6.0345367445087135,7.520956878205202
0.2,0.3,10.0,50.0,0.9,0.8991626707498892,6.766642604693022,7.5254932447871035
0.2,0.3,10.0,50.0,1.0,1.000581859209413,7.5113060026811915,7.506938021658797
0.2,0.3,10.0,60.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,60.0,0.1,0.0992480960631825,0.8888899305327695,8.956241638800726
0.2,0.3,10.0,60.0,0.2,0.2023322722327437,1.805951119819254,8.925670136012018
0.2,0.3,10.0,60.0,0.3,0.3017463835274207,2.661429281234473,8.820086756707127
0.2,0.3,10.0,60.0,0.4,0.39854293427892173,3.575673344645586,8.971864853444217
0.2,0.3,10.0,60.0,0.5,0.4986791312406818,4.511812241607215,9.047525671230947
0.2,0.3,10.0,60.0,0.6,0.5991392996736108,5.40328961553966,9.018419620417447
0.2,0.3,10.0,60.0,0.7,0.6957118104525124,6.304591774554932,9.062073806759484
0.2,0.3,10.0,60.0,0.8,0.8072160212757384,7.247466461671151,8.97834813810698
0.2,0.3,10.0,60.0,0.9,0.8964967562557924,8.08033730512145,9.013236521757065
0.2,0.3,10.0,60.0,1.0,1.000196639400411,9.030543081870084,9.028767670408925
0.2,0.3,10.0,70.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,70.0,0.1,0.0991239875891526,1.0482098829088113,10.574734818512484
0.2,0.3,10.0,70.0,0.2,0.19680541564250312,2.123770730015281,10.791220978761626
0.2,0.3,10.0,70.0,0.3,0.3007390095499053,3.2057251872615287,10.659492401931196
0.2,0.3,10.0,70.0,0.4,0.40397308296732076,4.191981737899483,10.376883794108114
0.2,0.3,10.0,70.0,0.5,0.4966531006971028,5.19793004528026,10.465916830045842
0.2,0.3,10.0,70.0,0.6,0.601573115203288,6.3468627248778935,10.55044277158748
0.2,0.3,10.0,70.0,0.7,0.6984099609138896,7.388454002568694,10.578964241719417
0.2,0.3,10.0,70.0,0.8,0.8041761695611879,8.477359870252839,10.541670085646347
0.2,0.3,10.0,70.0,0.9,0.9028182294394971,9.434432684285031,10.449980269164787
0.2,0.3,10.0,70.0,1.0,1.00287544828142,10.563382988497127,10.533095616807746
0.2,0.3,10.0,80.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,80.0,0.1,0.09849216263045493,1.193345770561269,12.116149536067475
0.2,0.3,10.0,80.0,0.2,0.20175041302333077,2.424607899202205,12.017858416586336
0.2,0.3,10.0,80.0,0.3,0.30135632832332676,3.583773167461962,11.892145047695541
0.2,0.3,10.0,80.0,0.4,0.39976790103558046,4.808810432271794,12.02900588019896
0.2,0.3,10.0,80.0,0.5,0.49785227867993714,5.972245919620509,11.996020055298349
0.2,0.3,10.0,80.0,0.6,0.6029302494257969,7.222829500604674,11.979544080734655
0.2,0.3,10.0,80.0,0.7,0.6988451464721763,8.405563003309302,12.027790485118521
0.2,0.3,10.0,80.0,0.8,0.7990748277390498,9.665952619786442,12.096429876455835
0.2,0.3,10.0,80.0,0.9,0.8981278962001854,10.833128650310774,12.061899754081526
0.2,0.3,10.0,80.0,1.0,0.9985526050691058,12.135718906148927,12.153309544777626
0.2,0.3,10.0,90.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,90.0,0.1,0.10004754805173872,1.3185742811875991,13.179476227700352
0.2,0.3,10.0,90.0,0.2,0.2009541846315026,2.7016659010584143,13.444188315921675
0.2,0.3,10.0,90.0,0.3,0.29978160132167464,4.050534832050549,13.511619172733033
0.2,0.3,10.0,90.0,0.4,0.39794012169077647,5.428184383466611,13.640706446998172
0.2,0.3,10.0,90.0,0.5,0.49783938429302493,6.8521688588062135,13.763814344533804
0.2,0.3,10.0,90.0,0.6,0.5986412539791273,8.129044052161358,13.579157797976938
0.2,0.3,10.0,90.0,0.7,0.7002764234194302,9.462046142740627,13.511873063693507
0.2,0.3,10.0,90.0,0.8,0.8008397469476568,10.819174268062886,13.509786832258753
0.2,0.3,10.0,90.0,0.9,0.8972607486803401,12.191883302552757,13.587893285741245
0.2,0.3,10.0,90.0,1.0,0.9984027078212515,13.495143856228145,13.51673402977613
0.2,0.3,10.0,100.0,0.0,0.0,0.0,0.0
0.2,0.3,10.0,100.0,0.1,0.09914010557279285,1.506777976731759,15.198470568759069
0.2,0.3,10.0,100.0,0.2,0.19936172784784623,3.0321602339948814,15.209339659761776
0.2,0.3,10.0,100.0,0.3,0.3028037232542209,4.510316961816461,14.89518330007387
0.2,0.3,10.0,100.0,0.4,0.4027771285812145,5.942082516944942,14.752780372301608
0.2,0.3,10.0,100.0,0.5,0.5017302655437804,7.521337033252397,14.990797944191577
0.2,0.3,10.0,100.0,0.6,0.6029963331587218,8.982994122003582,14.897261605136597
0.2,0.3,10.0,100.0,0.7,0.7044139098198815,10.550961385219699,14.978354683424094
0.2,0.3,10.0,100.0,0.8,0.7974872063504855,12.016696509763849,15.068199732953035
0.2,0.3,10.0,100.0,0.9,0.8983019704235,13.530777451743242,15.062615798743295
0.2,0.3,10.0,100.0,1.0,1.0015360438409155,14.840853481330097,14.818092242007642
0.2,0.3,20.0,0.0,0.0,0.0,0.0,0.0
0.2,0.3,20.0,0.0,0.1,0.20033686585808116,0.0,0.0
0.2,0.3,20.0,0.0,0.2,0.4005270580650361,0.0,0.0
0.2,0.3,20.0,0.0,0.3,0.6037087480356207,0.0,0.0
0.2,0.3,20.0,0.0,0.4,0.7986573719627674,0.0,0.0
0.2,0.3,20.0,0.0,0.5,0.9974791473586654,0.0,0.0
0.2,0.3,20.0,0.0,0.6,1.197247048394246,0.0,0.0
0.2,0.3,20.0,0.0,0.7,1.4051916025305233,0.0,0.0
0.2,0.3,20.0,0.0,0.8,1.6004255147681026,0.0,0.0
0.2,0.3,20.0,0.0,0.9,1.7976338800016118,0.0,0.0
0.2,0.3,20.0,0.0,1.0,1.9951678285046541,0.0,0.0
0.2,0.3,20.0,10.0,0.0,0.0,0.0,0.0
0.2,0.3,20.0,10.0,0.1,0.19747431196357335,0.15400913105025826,0.7798945063734022
0.2,0.3,20.0,10.0,0.2,0.3994955071120603,0.301094976047399,0.7536880157276474
0.2,0.3,20.0,10.0,0.3,0.6008832655034855,0.4496573512454415,0.748327299261146
0.2,0.3,20.0,10.0,0.4,0.804706451222952,0.6076413953444768,0.7551093873064075
0.2,0.3,20.0,10.0,0.5,0.9989217068944675,0.7514694991047071,0.7522806781734068
0.2,0.3,20.0,10.0,0.6,1.1911431679896844,0.8963053933195211,0.7524749479378143
0.2,0.3,20.0,10.0,0.7,1.4000983197002055,1.0559253391332064,0.7541794203133572
0.2,0.3,20.0,10.0,0.8,1.5978982149333119,1.2014080941979395,0.751867724095355
0.2,0.3,20.0,10.0,0.9,1.7999000685014304,1.3445190261463031,0.7469964859025364
0.2,0.3,20.0,10.0,1.0,2.0065841963170405,1.500571862490508,0.7478240211622884
0.2,0.3,20.0,20.0,0.0,0.0,0.0,0.0
0.2,0.3,20.0,20.0,0.1,0.19771446991981304,0.2981747274278375,1.5081077654496815
0.2,0.3,20.0,20.0,0.2,0.39730990853044285,0.607360151496686,1.5286811087676375
0.2,0.3,20.0,20.0,0.3,0.5996808639239232,0.9024458839962876,1.5048769075125497
0.2,0.3,20.0,20.0,0.4,0.79515815771447,1.1963738293224835,1.5045734206654324
0.2,0.3,20.0,20.0,0.5,1.004511423620905,1.51789179611696,1.5110746980313097
0.2,0.3,20.0,20.0,0.6,1.2015167022605473,1.8100713421893897,1.5064887061360868
0.2,0.3,20.0,20.0,0.7,1.4011314824515453,2.0984119097394744,1.4976552422245946
0.2,0.3,20.0,20.0,0.8,1.6080992867792239,2.3987053408206696,1.4916400750509058
0.2,0.3,20.0,20.0,0.9,1.7994552121529597,2.7229748099260327,1.5132217748660315
0.2,0.3,20.0,20.0,1.0,1.9890123705524438,2.9968406941098165,1.5066978659752883
0.2,0.3,20.0,30.0,0.0,0.0,0.0,0.0
0.2,0.3,20.0,30.0,0.1,0.19893943667647176,0.44736521388594624,2.248750782447829
0.2,0.3,20.0,30.0,0.2,0.4003965023975501,0.8913836259831817,2.226252279042475
0.2,0.3,20.0,30.0,0.3,0.5979546278760527,1.3503688981803523,2.258313315471595
0.2,0.3,20.0,30.0,0.4,0.8002320989644196,1.7929295296665386,2.2405118864723983
0.2,0.3,20.0,30.0,0.5,0.9954676230003626,2.2475320852356355,2.2577651279722404
0.2,0.3,20.0,30.0,0.6,1.20184228553008,2.7066064179846068,2.252047918908795
0.2,0.3,20.0,30.0,0.7,1.404898255228271,3.133876758945898,2.2306788034530647
0.2,0.3,20.0,30.0,0.8,1.596009187250675,3.5611142881249473,2.23126177253366
0.2,0.3,20.0,30.0,0.9,1.7960301406294072,4.07420618923961,2.2684509001679842
0.2,0.3,20.0,30.0,1.0,1.9998468791554176,4.508863868602874,2.2546045477777144
0.2,0.3,20.0,40.0,0.0,0.0,0.0,0.0
0.2,0.3,20.0,40.0,0.1,0.19781601321674658,0.6067648520188621,3.067319182871364
0.2,0.3,20.0,40.0,0.2,0.4061506225571181,1.197114438121666,2.9474642451232795
0.2,0.3,20.0,40.0,0.3,0.595883466978281,1.8147399900627175,3.0454612195657074
0.2,0.3,20.0,40.0,0.4,0.8002417697546037,2.4078973272459665,3.0089623139571366
0.2,0.3,20.0,40.0,0.5,0.9991924890196237,2.9832097422868875,2.985620663756109
0.2,0.3,20.0,40.0,0.6,1.2030882056654713,3.614466246050868,3.0043235641659183
0.2,0.3,20.0,40.0,0.7,1.4006688963210703,4.195112919404888,2.995078230425171
